,id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds
1018,1492,Michael,,,Sweetney,,New York Knicks,
1019,1493,Marcus,,,Banks,,Boston Celtics,
1020,1494,Francisco,,,Elson,,Denver Nuggets,
1021,1495,Darko,,,Milicic,,Detroit Pistons,
1022,1496,Jarvis,,,Hayes,F,Washington Wizards,
1023,1497,Steve,,,Blake,,Washington Wizards,
1024,1498,Torraye,,,Braggs,,Houston Rockets,
1025,1499,Chris,,,Kaman,,LA Clippers,
1026,1500,Luke,,,Ridnour,,Oklahoma City Thunder,
1027,1501,Richie,,,Frahm,,Oklahoma City Thunder,
1028,1502,Troy,,,Bell,,Memphis Grizzlies,
1029,1503,Kirk,,,Penney,,Miami Heat,
1030,1504,Matt,,,Carroll,,Portland Trail Blazers,
1031,1505,Kirk,,,Hinrich,,Chicago Bulls,
1032,1506,Linton,,,Johnson,,Chicago Bulls,
1033,1507,Keith,,,Bogans,,Orlando Magic,
1034,1508,Alex,,,Garcia,,San Antonio Spurs,
1035,1509,Maciej,,,Lampe,,Phoenix Suns,
1036,1510,Theron,,,Smith,,Memphis Grizzlies,
1037,1511,Curtis,,,Borchardt,,Utah Jazz,
1038,1512,Travis,,,Outlaw,,Portland Trail Blazers,
1039,1513,Kendrick,,,Perkins,,Boston Celtics,
1040,1514,Dahntay,,,Jones,,Memphis Grizzlies,
1041,1515,Kaniel,,,Dickens,,Portland Trail Blazers,
1042,1516,Brian,,,Cook,,Los Angeles Lakers,
1043,1517,James,,,Jones,,Indiana Pacers,
1044,1518,Brandon,,,Hunter,,Boston Celtics,
1045,1519,Slavko,,,Vranes,,Portland Trail Blazers,
1046,1520,Ronald,,,Dupree,,Chicago Bulls,
1047,1521,Ime,,,Udoka,,Los Angeles Lakers,
1048,1522,Matt,,,Barnes,,LA Clippers,
1049,1523,Maurice,,,Carter,,Los Angeles Lakers,
1050,1524,Desmond,,,Penigar,,Orlando Magic,
1051,1525,Hiram,,,Fuller,,Atlanta Hawks,
1052,1526,Josh,,,Davis,,Atlanta Hawks,
1053,1527,Desmond,,,Ferguson,,Portland Trail Blazers,
1054,1528,Sasha,,,Vujacic,,Los Angeles Lakers,
1055,1529,Carlos,,,Delfino,,Detroit Pistons,
1056,1530,Kevin,,,Martin,,Sacramento Kings,
1057,1531,Erik,,,Daniels,,Sacramento Kings,
1058,1532,DJ,,,Mbenga,,Dallas Mavericks,
1059,1533,Jameer,,,Nelson,,Orlando Magic,
1060,1534,Kirk,,,Snyder,,Utah Jazz,
1061,1535,Kris,,,Humphries,,Utah Jazz,
1062,1536,Nick,,,Collison,,Oklahoma City Thunder,
1063,1537,Robert,,,Swift,,Oklahoma City Thunder,
1064,1538,Damien,,,Wilkins,,Oklahoma City Thunder,
1065,1539,Lionel,,,Chalmers,,LA Clippers,
1066,1540,Quinton,,,Ross,,LA Clippers,
1067,1541,Josh,,,Smith,,Atlanta Hawks,
1068,1542,Josh,,,Childress,,Atlanta Hawks,
1069,1543,Royal,,,Ivey,,Atlanta Hawks,
1070,1544,Jackson,,,Vroman,,Phoenix Suns,
1071,1545,Yuta,,,Tabuse,,Phoenix Suns,
1072,1546,Peter,,,John Ramos,,Washington Wizards,
1073,1547,Sebastian,,,Telfair,,Portland Trail Blazers,
1074,1548,Andris,,,Biedrins,,Golden State Warriors,
1075,1549,Rafael,,,Araujo,,Toronto Raptors,
1076,1550,Matt,,,Bonner,,Toronto Raptors,
1077,1551,Beno,,,Udrih,,San Antonio Spurs,
1078,1552,Tony,,,Allen,,Boston Celtics,
1079,1553,Al,,,Jefferson,,Boston Celtics,
1080,1554,David,,,Harrison,,Indiana Pacers,
1081,1555,John,,,Edwards,,Indiana Pacers,
1082,1556,Luke,,,Jackson,,Cleveland Cavaliers,
1083,1558,Nenad,,,Krstic,,Brooklyn Nets,
1084,1559,Emeka,,,Okafor,F,Charlotte Hornets,
1085,1560,Bernard,,,Robinson,,Charlotte Hornets,
1086,1561,Andres,,,Nocioni,F,Chicago Bulls,
1087,1562,Ben,,,Gordon,G,Chicago Bulls,
1088,1563,Jared,,,Reiner,,Chicago Bulls,
1089,1564,Chris,,,Duhon,,Chicago Bulls,
1090,1565,Mario,,,Kasun,,Orlando Magic,
1091,1566,Pape,,,Sow,,Toronto Raptors,
1092,1567,Geno,,,Carlisle,,Portland Trail Blazers,
1093,1568,Awvee,,,Storey,,Brooklyn Nets,
1094,1569,Tim,,,Pickett,,New Orleans Pelicans,
1095,1570,Matt,,,Freije,,New Orleans Pelicans,
1096,1571,Andre,,,Barrett,,Houston Rockets,
1097,1572,Justin,,,Reed,,Boston Celtics,
1098,1573,Donta,,,Smith,,Atlanta Hawks,
1099,1574,Delonte,,,West,,Boston Celtics,
1100,1575,Horace,,,Jenkins,,Detroit Pistons,
1101,1576,Corsley,,,Edwards,,New Orleans Pelicans,
1102,1577,Antonio,,,Burks,,Memphis Grizzlies,
1103,1578,Tony,,,Bobbitt,,Los Angeles Lakers,
1104,1579,Luis,,,Flores,,Golden State Warriors,
1105,1580,Ibrahim,,,Kutluay,,Oklahoma City Thunder,
1106,1581,Ha,,,Ha,,Portland Trail Blazers,
1107,1582,James,,,Thomas,,Portland Trail Blazers,
1108,1583,Andre,,,Emmett,,Memphis Grizzlies,
1109,1584,Brandin,,,Knight,,Houston Rockets,
1110,1585,Billy,,,Thomas,,Brooklyn Nets,
1111,1586,Viktor,,,Khryapa,,Portland Trail Blazers,
1112,1587,Dorell,,,Wright,,Miami Heat,
1113,1588,Maurice,,,Baker,,LA Clippers,
1114,1589,Pavel,,,Podkolzin,,Dallas Mavericks,
1115,1590,Jackie,,,Butler,,New York Knicks,
1116,1591,Mark,,,Jones,,Orlando Magic,
1117,1592,Fabricio,,,Oberto,,San Antonio Spurs,
1118,1594,Deng,,,Gai,,Philadelphia 76ers,
1119,1595,Josh,,,Powell,,Dallas Mavericks,
1120,1596,Dijon,,,Thompson,,Phoenix Suns,
1121,1597,Francisco,,,Garcia,,Sacramento Kings,
1122,1598,Ronnie,,,Price,,Sacramento Kings,
1123,1599,Brandon,,,Bass,,New Orleans Pelicans,
1124,1600,Arvydas,,,Macijauskas,,New Orleans Pelicans,
1125,1601,Deron,,,Williams,,Utah Jazz,
1126,1602,Robert,,,Whaley,,Utah Jazz,
1127,1603,Earl,,,Barron,,Miami Heat,
1128,1604,Wayne,,,Simien,,Miami Heat,
1129,1605,Matt,,,Walsh,,Miami Heat,
1130,1606,Lawrence,,,Roberts,,Memphis Grizzlies,
1131,1607,Hakim,,,Warrick,,Memphis Grizzlies,
1132,1608,Andrew,,,Bynum,,Los Angeles Lakers,
1133,1609,Linas,,,Kleiza,,Denver Nuggets,
1134,1610,Daniel,,,Ewing,,LA Clippers,
1135,1611,James,,,Singleton,,LA Clippers,
1136,1612,Yaroslav,,,Korolev,,LA Clippers,
1137,1613,Boniface,,,Ndong,,LA Clippers,
1138,1614,Johan,,,Petro,C,Oklahoma City Thunder,
1139,1615,Sean,,,May,,Charlotte Hornets,
1140,1616,Sarunas,,,Jasikevicius,,Indiana Pacers,
1141,1617,Danny,,,Granger,,Indiana Pacers,
1142,1618,Travis,,,Diener,,Orlando Magic,
1143,1619,Jarrett,,,Jack,,Portland Trail Blazers,
1144,1620,Martell,,,Webster,,Portland Trail Blazers,
1145,1621,Rashad,,,McCants,,Minnesota Timberwolves,
1146,1622,Nate,,,Robinson,,New York Knicks,
1147,1623,Ryan,,,Gomes,,Boston Celtics,
1148,1624,Orien,,,Greene,,Boston Celtics,
1149,1625,Donell,,,Taylor,,Washington Wizards,
1150,1626,Joey,,,Graham,F,Toronto Raptors,
1151,1627,Charlie,,,Villanueva,,Toronto Raptors,
1152,1628,Jason,,,Maxiell,,Detroit Pistons,
1153,1629,Luther,,,Head,,Houston Rockets,
1154,1630,Salim,,,Stoudamire,,Atlanta Hawks,
1155,1631,Esteban,,,Batista,,Atlanta Hawks,
1156,1632,Chris,,,Taft,,Golden State Warriors,
1157,1633,Aaron,,,Miles,,Golden State Warriors,
1158,1634,Devin,,,Green,,Los Angeles Lakers,
1159,1635,Monta,,,Ellis,,Golden State Warriors,
1160,1636,Kevin,,,Burleson,,Charlotte Hornets,
1161,1637,Sergei,,,Monia,G,Portland Trail Blazers,
1162,1638,Andre,,,Owens,,Utah Jazz,
1163,1639,Eddie,,,Basden,,Chicago Bulls,
1164,1640,Martynas,,,Andriuskevicius,,Cleveland Cavaliers,
1165,1641,David,,,Lee,,New York Knicks,
1166,1642,Von,,,Wafer,,Los Angeles Lakers,
1167,1643,Andray,,,Blatche,,Washington Wizards,
1168,1644,Melvin,,,Sanders,,San Antonio Spurs,
1169,1645,Shavlik,,,Randolph,,Philadelphia 76ers,
1170,1646,Sharrod,,,Ford,,Phoenix Suns,
1171,1647,Alan,,,Anderson,,Charlotte Hornets,
1172,1648,Julius,,,Hodge,,Denver Nuggets,
1173,1649,Rawle,,,Marshall,,Dallas Mavericks,
1174,1650,Alex,,,Scales,,San Antonio Spurs,
1175,1651,Gerald,,,Fitch,,Miami Heat,
1176,1652,Ike,,,Diogu,,Golden State Warriors,
1177,1653,Antoine,,,Wright,,Brooklyn Nets,
1178,1654,Anthony,,,Roberson,,Memphis Grizzlies,
1179,1655,Stephen,,,Graham,,Houston Rockets,
1180,1656,John,,,Lucas III,,Houston Rockets,
1181,1657,Randy,,,Holcomb,,Chicago Bulls,
1182,1658,Sean,,,Banks,,New Orleans Pelicans,
1183,1659,Alex,,,Acker,,Detroit Pistons,
1184,1660,Bracey,,,Wright,,Minnesota Timberwolves,
1185,1661,Chuck,,,Hayes,,Houston Rockets,
1186,1662,Ronny,,,Turiaf,,Los Angeles Lakers,
1187,1663,Dwayne,,,Jones,,Boston Celtics,
1188,1664,James,,,Lang,,Atlanta Hawks,
1189,1665,Noel,,,Felix,,Oklahoma City Thunder,
1190,1666,Luke,,,Schenscher,,Chicago Bulls,
1191,1667,Will,,,Bynum,,Golden State Warriors,
1192,1668,Anthony,,,Grundy,,Atlanta Hawks,
1193,1669,Derrick,,,Zimmerman,,Brooklyn Nets,
1194,1670,Jordan,,,Farmar,,Los Angeles Lakers,
1195,1671,Tyrus,,,Thomas,,Chicago Bulls,
1196,1672,Chris,,,Quinn,,Miami Heat,
1197,1673,Robert,,,Hite,,Miami Heat,
1198,1674,Cedric,,,Simmons,,New Orleans Pelicans,
1199,1675,Hilton,,,Armstrong,,New Orleans Pelicans,
1200,1676,Leon,,,Powe,,Boston Celtics,
1201,1677,Randy,,,Foye,,Minnesota Timberwolves,
1202,1678,Craig,,,Smith,,Minnesota Timberwolves,
1203,1679,Patrick,,,O'Bryant,,Golden State Warriors,
1204,1680,Damir,,,Markota,,Milwaukee Bucks,
1205,1681,David,,,Noel,,Milwaukee Bucks,
1206,1682,Paul,,,Davis,,LA Clippers,
1207,1683,Renaldo,,,Balkman,,New York Knicks,
1208,1684,Mardy,,,Collins,,New York Knicks,
1209,1685,Alexander,,,Johnson,,Memphis Grizzlies,
1210,1686,Steve,,,Novak,,Houston Rockets,
1211,1687,Vassilis,,,Spanoulis,,Houston Rockets,
1212,1688,Ronnie,,,Brewer,,Utah Jazz,
1213,1689,Brandon,,,Roy,G,Portland Trail Blazers,
1214,1690,Mouhamed,,,Sene,C,Oklahoma City Thunder,
1215,1691,Mickael,,,Gelabale,,Oklahoma City Thunder,
1216,1692,Adam,,,Morrison,,Charlotte Hornets,
1217,1693,Walter,,,Herrmann,,Charlotte Hornets,
1218,1694,Shelden,,,Williams,F,Atlanta Hawks,
1219,1695,Solomon,,,Jones,,Atlanta Hawks,
1220,1696,Cedric,,,Bozeman,,Atlanta Hawks,
1221,1697,Rodney,,,Carney,,Philadelphia 76ers,
1222,1698,Ivan,,,McFarlin,,Philadelphia 76ers,
1223,1699,Jorge,,,Garbajosa,,Toronto Raptors,
1224,1700,Andrea,,,Bargnani,,Toronto Raptors,
1225,1701,Marcus,,,Williams,,Brooklyn Nets,
1226,1702,Hassan,,,Adams,,Brooklyn Nets,
1227,1703,Mile,,,Ilic,,Brooklyn Nets,
1228,1704,Yakhouba,,,Diawara,,Denver Nuggets,
1229,1705,Maurice,,,Ager,,Dallas Mavericks,
1230,1706,Pops,,,Mensah-Bonsu,,Dallas Mavericks,
1231,1707,Sergio,,,Rodriguez,,Portland Trail Blazers,
1232,1708,Shannon,,,Brown,,Cleveland Cavaliers,
1233,1709,Dee,,,Brown,,Utah Jazz,
1234,1710,Andreas,,,Glyniadakis,,Oklahoma City Thunder,
1235,1711,Bobby,,,Jones,,Philadelphia 76ers,
1236,1712,Roger,,,Powell,,Utah Jazz,
1237,1713,Tarence,,,Kinsey,,Memphis Grizzlies,
1238,1714,Allan,,,Ray,,Boston Celtics,
1239,1715,Quincy,,,Douby,,Sacramento Kings,
1240,1716,Daniel,,,Gibson,,Cleveland Cavaliers,
1241,1717,Marcus,,,Vinicius,,New Orleans Pelicans,
1242,1718,Chris,,,McCray,,Milwaukee Bucks,
1243,1719,Desmon,,,Farmer,,Oklahoma City Thunder,
1244,1720,Steven,,,Smith,,Philadelphia 76ers,
1245,1721,Lynn,,,Greer,,Milwaukee Bucks,
1246,1722,Uros,,,Slokar,,Toronto Raptors,
1247,1723,Josh,,,Boone,,Brooklyn Nets,
1248,1724,Will,,,Blalock,,Detroit Pistons,
1249,1725,James,,,White,,San Antonio Spurs,
1250,1726,Andre,,,Brown,,Oklahoma City Thunder,
1251,1727,Renaldo,,,Major,,Golden State Warriors,
1252,1728,Shawne,,,Williams,,Indiana Pacers,
1253,1729,James,,,Augustine,,Orlando Magic,
1254,1730,Kelenna,,,Azubuike,,Golden State Warriors,
1255,1731,Justin,,,Williams,,Sacramento Kings,
1256,1732,Ryan,,,Hollins,,Charlotte Hornets,
1257,1733,Will,,,Conroy,,Memphis Grizzlies,
1258,1734,Jeremy,,,Richardson,,Atlanta Hawks,
1259,1735,Lou,,,Amundson,,Utah Jazz,
1260,1736,Randolph,,,Morris,,New York Knicks,
1261,1737,Mike,,,Hall,,Washington Wizards,
1262,1738,Kevinn,,,Pinkney,,Boston Celtics,
1263,1739,Luis,,,Scola,,Houston Rockets,
1264,1740,Coby,,,Karl,,Los Angeles Lakers,
1265,1741,Taurean,,,Green,,Portland Trail Blazers,
1266,1742,Darius,,,Washington,,San Antonio Spurs,
1267,1743,Aaron,,,Gray,,Chicago Bulls,
1268,1744,Sean,,,Williams,,Brooklyn Nets,
1269,1745,Yi,,,Jianlian,F,Milwaukee Bucks,
1270,1746,Nick,,,Young,,Washington Wizards,
1271,1747,Dominic,,,McGuire,,Washington Wizards,
1272,1748,Oleksiy,,,Pecherov,,Washington Wizards,
1273,1749,Courtney,,,Sims,,Indiana Pacers,
1274,1750,Juan,,,Carlos Navarro,,Memphis Grizzlies,
1275,1751,Nick,,,Fazekas,,Dallas Mavericks,
1276,1752,Darryl,,,Watkins,,Sacramento Kings,
1277,1753,Mustafa,,,Shakur,,Sacramento Kings,
1278,1754,Julian,,,Wright,,New Orleans Pelicans,
1279,1755,DJ,,,Strawberry,,Phoenix Suns,
1280,1756,Alando,,,Tucker,,Phoenix Suns,
1281,1757,Arron,,,Afflalo,G,Detroit Pistons,
1282,1758,Daequan,,,Cook,,Miami Heat,
1283,1759,Jermareo,,,Davidson,,Charlotte Hornets,
1284,1760,Acie,,,Law,,Atlanta Hawks,
1285,1761,Mario,,,West,,Atlanta Hawks,
1286,1762,Javaris,,,Crittenton,,Los Angeles Lakers,
1287,1763,Glen,,,Davis,,Boston Celtics,
1288,1765,Chris,,,Richard,,Minnesota Timberwolves,
1289,1766,Stephane,,,Lasme,,Golden State Warriors,
1290,1767,Al,,,Thornton,,LA Clippers,
1291,1768,Brandan,,,Wright,,Golden State Warriors,
1292,1769,Jamario,,,Moon,,Toronto Raptors,
1293,1770,Demetris,,,Nichols,,Cleveland Cavaliers,
1294,1772,Morris,,,Almond,,Utah Jazz,
1295,1773,Gabe,,,Pruitt,,Boston Celtics,
1296,1774,Joel,,,Anthony,,Miami Heat,
1297,1775,Spencer,,,Hawes,,Sacramento Kings,
1298,1776,Brandon,,,Wallace,,Boston Celtics,
1299,1777,Aaron,,,Brooks,,Houston Rockets,
1300,1778,Cheikh,,,Samb,,Detroit Pistons,
1301,1779,Kosta,,,Perovic,,Golden State Warriors,
1302,1780,Thomas,,,Gardner,,Chicago Bulls,
1303,1781,Carl,,,Landry,,Houston Rockets,
1304,1782,Josh,,,McRoberts,,Portland Trail Blazers,
1305,1783,Kyrylo,,,Fesenko,,Utah Jazz,
1306,1784,Rodney,,,Stuckey,,Detroit Pistons,
1307,1785,Marcus,,,Williams,,San Antonio Spurs,
1308,1786,Keith,,,Langford,,San Antonio Spurs,
1309,1787,Guillermo,,,Diaz,,LA Clippers,
1310,1788,C.J.,,,Watson,,Golden State Warriors,
1311,1789,Adam,,,Haluska,,New Orleans Pelicans,
1312,1790,JamesOn,,,Curry,,Chicago Bulls,
1313,1791,Ramon,,,Sessions,,Milwaukee Bucks,
1314,1792,Mike,,,Harris,,Houston Rockets,
1315,1793,Lance,,,Allred,,Cleveland Cavaliers,
1316,1794,Blake,,,Ahearn,,Miami Heat,
1317,1795,Kasib,,,Powell,,Miami Heat,
1318,1796,JJ,,,Hickson,,Cleveland Cavaliers,
1319,1797,Joe,,,Alexander,,Milwaukee Bucks,
1320,1798,Greg,,,Oden,C,Portland Trail Blazers,
1321,1799,Rudy,,,Fernandez,,Portland Trail Blazers,
1322,1800,Chris,,,Douglas-Roberts,,Brooklyn Nets,
1323,1802,Kyle,,,Weaver,,Oklahoma City Thunder,
1324,1803,Brandon,,,Rush,,Indiana Pacers,
1325,1804,Roy,,,Hibbert,,Indiana Pacers,
1326,1805,DeMarcus,,,Nelson,G,Golden State Warriors,
1327,1806,Anthony,,,Randolph,,Golden State Warriors,
1328,1807,Sean,,,Singletary,,Phoenix Suns,
1329,1808,Jason,,,Thompson,,Sacramento Kings,
1330,1809,Bobby,,,Brown,,Sacramento Kings,
1331,1810,Mike,,,Taylor,,LA Clippers,
1332,1811,O.J.,,,Mayo,G,Memphis Grizzlies,
1333,1812,Darrell,,,Arthur,,Memphis Grizzlies,
1334,1813,Hamed,,,Haddadi,,Memphis Grizzlies,
1335,1814,Joey,,,Dorsey,,Houston Rockets,
1336,1815,Roko,,,Ukic,,Toronto Raptors,
1337,1816,Alexis,,,Ajinca,,Charlotte Hornets,
1338,1817,Sonny,,,Weems,,Denver Nuggets,
1339,1818,Marreese,,,Speights,,Philadelphia 76ers,
1340,1819,Donte,,,Greene,,Sacramento Kings,
1341,1820,Walter,,,Sharpe,,Detroit Pistons,
1342,1821,Rob,,,Kurz,,Golden State Warriors,
1343,1822,Henry,,,Walker,,Boston Celtics,
1344,1823,Anthony,,,Morrow,,Golden State Warriors,
1345,1824,Othello,,,Hunter,,Atlanta Hawks,
1346,1825,Steven,,,Hill,,Oklahoma City Thunder,
1347,1826,Darnell,,,Jackson,,Cleveland Cavaliers,
1348,1827,Sun,,,Sun,,Los Angeles Lakers,
1349,1828,Jawad,,,Williams,,Cleveland Cavaliers,
1350,1829,Nathan,,,Jawai,,Toronto Raptors,
1351,1830,Cartier,,,Martin,,Charlotte Hornets,
1352,1831,Malik,,,Hairston,,San Antonio Spurs,
1353,1832,J.R.,,,Giddens,,Boston Celtics,
1354,1833,Trey,,,Johnson,,Cleveland Cavaliers,
1355,1834,Joe,,,Crawford,,New York Knicks,
1356,1835,Dontell,,,Jefferson,,Charlotte Hornets,
1357,1836,DJ,,,White,,Oklahoma City Thunder,
1358,1837,Chris,,,Hunter,,New York Knicks,
1359,1838,Rodrigue,,,Beaubois,,Dallas Mavericks,
1360,1839,David,,,Andersen,,Houston Rockets,
1361,1840,Chase,,,Budinger,,Houston Rockets,
1362,1841,Jermaine,,,Taylor,,Houston Rockets,
1363,1842,Lester,,,Hudson,,Boston Celtics,
1364,1843,DeJuan,,,Blair,,San Antonio Spurs,
1365,1844,AJ,,,Price,,Indiana Pacers,
1366,1845,Gerald,,,Henderson,,Charlotte Hornets,
1367,1846,Derrick,,,Brown,,Charlotte Hornets,
1368,1847,Jon,,,Brockman,,Sacramento Kings,
1369,1848,Eric,,,Maynor,,Utah Jazz,
1370,1849,Ty,,,Lawson,,Denver Nuggets,
1371,1850,Toney,,,Douglas,,New York Knicks,
1372,1851,Jordan,,,Hill,,New York Knicks,
1373,1852,Marcus,,,Landry,,New York Knicks,
1374,1853,Austin,,,Daye,,Detroit Pistons,
1375,1854,Hasheem,,,Thabeet,,Memphis Grizzlies,
1376,1855,Sam,,,Young,,Memphis Grizzlies,
1377,1856,Trey,,,Gilder,,Memphis Grizzlies,
1378,1857,Earl,,,Clark,,Phoenix Suns,
1379,1858,Terrence,,,Williams,,Brooklyn Nets,
1380,1859,Jonny,,,Flynn,G,Minnesota Timberwolves,
1381,1860,Brandon,,,Jennings,G,Milwaukee Bucks,
1382,1861,DaJuan,,,Summers,,Detroit Pistons,
1383,1862,Taylor,,,Griffin,,Phoenix Suns,
1384,1863,Tyler,,,Hansbrough,,Indiana Pacers,
1385,1864,Marcus,,,Thornton,,New Orleans Pelicans,
1386,1865,Jeff,,,Ayres,,Portland Trail Blazers,
1387,1866,Byron,,,Mullens,,Oklahoma City Thunder,
1388,1867,Sundiata,,,Gaines,,Utah Jazz,
1389,1868,Cedric,,,Jackson,,Cleveland Cavaliers,
1390,1869,Antonio,,,Anderson,,Oklahoma City Thunder,
1391,1870,Reggie,,,Williams,,Golden State Warriors,
1392,1871,Othyus,,,Jeffers,,Utah Jazz,
1393,1872,Alonzo,,,Gee,,Washington Wizards,
1394,1873,Oliver,,,Lafayette,,Boston Celtics,
1395,1874,Kenny,,,Hasbrouck,,Miami Heat,
1396,1875,Derrick,,,Caracter,,Los Angeles Lakers,
1397,1876,Devin,,,Ebanks,,Los Angeles Lakers,
1398,1877,Garret,,,Siler,,Phoenix Suns,
1399,1878,Armon,,,Johnson,,Portland Trail Blazers,
1400,1879,Luke,,,Babbitt,,Portland Trail Blazers,
1401,1880,Semih,,,Erden,,Boston Celtics,
1402,1881,Pooh,,,Jeter,,Sacramento Kings,
1403,1882,Nikola,,,Pekovic,,Minnesota Timberwolves,
1404,1883,Lazar,,,Hayward,,Minnesota Timberwolves,
1405,1884,Damion,,,James,,Brooklyn Nets,
1406,1885,Landry,,,Fields,G,New York Knicks,
1407,1886,Andy,,,Rautins,,New York Knicks,
1408,1887,Sherron,,,Collins,,Charlotte Hornets,
1409,1888,Dominique,,,Jones,,Dallas Mavericks,
1410,1889,Jeff,,,Adrien,,Golden State Warriors,
1411,1890,Jeremy,,,Evans,,Utah Jazz,
1412,1891,Gary,,,Forbes,,Denver Nuggets,
1413,1892,Jordan,,,Crawford,,Atlanta Hawks,
1414,1893,Xavier,,,Henry,,Memphis Grizzlies,
1415,1894,Larry,,,Sanders,,Milwaukee Bucks,
1416,1895,Omer,,,Asik,,Chicago Bulls,
1417,1896,Cole,,,Aldrich,,Oklahoma City Thunder,
1418,1897,James,,,Anderson,,San Antonio Spurs,
1419,1898,Gary,,,Neal,,San Antonio Spurs,
1420,1899,Manny,,,Harris,,Cleveland Cavaliers,
1421,1900,Trevor,,,Booker,,Washington Wizards,
1422,1901,Hamady,,,Ndiaye,,Washington Wizards,
1423,1902,Samardo,,,Samuels,,Cleveland Cavaliers,
1424,1903,Luke,,,Harangody,,Boston Celtics,
1425,1904,Kevin,,,Seraphin,,Washington Wizards,
1426,1905,Greivis,,,Vasquez,,Memphis Grizzlies,
1427,1906,Tiago,,,Splitter,,San Antonio Spurs,
1428,1907,Willie,,,Warren,,LA Clippers,
1429,1908,Elliot,,,Williams,,Portland Trail Blazers,
1430,1909,Solomon,,,Alabi,,Toronto Raptors,
1431,1910,Craig,,,Brackins,,Philadelphia 76ers,
1432,1911,Ben,,,Uzoh,,Brooklyn Nets,
1433,1912,Gani,,,Lawal,,Phoenix Suns,
1434,1913,Christian,,,Eyenga,,Cleveland Cavaliers,
1435,1914,Zabian,,,Dowdell,,Phoenix Suns,
1436,1915,Larry,,,Owens,,San Antonio Spurs,
1437,1916,Chris,,,Johnson,,Portland Trail Blazers,
1438,1917,Pape,,,Sy,,Atlanta Hawks,
1439,1918,Marcus,,,Cousin,,Utah Jazz,
1440,1919,Jerel,,,McNeal,,New Orleans Pelicans,
1441,1920,Patrick,,,Ewing,,New Orleans Pelicans,
1442,1921,Dexter,,,Pittman,,Miami Heat,
1443,1922,Marqus,,,Blakely,,Houston Rockets,
1444,1923,Justin,,,Harper,,Orlando Magic,
1445,1924,JaJuan,,,Johnson,,Boston Celtics,
1446,1925,Greg,,,Stiemsma,,Boston Celtics,
1447,1926,Josh,,,Harrellson,,New York Knicks,
1448,1927,Jerome,,,Jordan,,New York Knicks,
1449,1928,Travis,,,Leslie,,LA Clippers,
1450,1929,Trey,,,Thompkins,,LA Clippers,
1451,1930,Charles,,,Jenkins,,Golden State Warriors,
1452,1931,Jeremy,,,Tyler,,Golden State Warriors,
1453,1932,Andrew,,,Goudelock,,Los Angeles Lakers,
1454,1933,Norris,,,Cole,,Miami Heat,
1455,1934,Terrel,,,Harris,,Miami Heat,
1456,1935,Mickell,,,Gladness,,Miami Heat,
1457,1937,Josh,,,Selby,,Memphis Grizzlies,
1458,1939,Tyler,,,Honeycutt,,Sacramento Kings,
1459,1940,Vernon,,,Macklin,,Detroit Pistons,
1460,1941,Derrick,,,Williams,,Minnesota Timberwolves,
1461,1942,Malcolm,,,Lee,,Minnesota Timberwolves,
1462,1943,Nolan,,,Smith,,Portland Trail Blazers,
1463,1944,Darington,,,Hobson,,Milwaukee Bucks,
1464,1945,Cory,,,Higgins,,Charlotte Hornets,
1465,1946,Dennis,,,Horner,,Brooklyn Nets,
1466,1947,Chris,,,Singleton,,Washington Wizards,
1467,1948,Carldell,,,Johnson,,New Orleans Pelicans,
1468,1949,Ivan,,,Johnson,,Atlanta Hawks,
1469,1950,Chris,,,Wright,,Golden State Warriors,
1470,1951,Daniel,,,Orton,,Orlando Magic,
1471,1952,Gustavo,,,Ayon,,New Orleans Pelicans,
1472,1953,Jordan,,,Hamilton,,Denver Nuggets,
1473,1954,Jan,,,Vesely,,Washington Wizards,
1474,1955,Julyan,,,Stone,,Denver Nuggets,
1475,1956,Jordan,,,Williams,,Brooklyn Nets,
1476,1957,Darius,,,Morris,,Los Angeles Lakers,
1477,1958,Mychel,,,Thompson,,Cleveland Cavaliers,
1478,1959,Lavoy,,,Allen,,Philadelphia 76ers,
1479,1960,Donald,,,Sloan,,Atlanta Hawks,
1480,1961,Malcolm,,,Thomas,,San Antonio Spurs,
1481,1962,Courtney,,,Fortson,,LA Clippers,
1482,1963,Ryan,,,Reid,,Oklahoma City Thunder,
1483,1964,Greg,,,Smith,,Houston Rockets,
1484,1965,Eric,,,Dawson,,San Antonio Spurs,
1485,1966,DeAndre,,,Liggins,,Orlando Magic,
1486,1967,Walker,,,Russell,,Detroit Pistons,
1487,1968,Jeff,,,Foote,,New Orleans Pelicans,
1488,1969,Jerry,,,Smith,,Brooklyn Nets,
1489,1970,Edwin,,,Ubiles,,Washington Wizards,
1490,1971,Justin,,,Dentmon,,San Antonio Spurs,
1491,1972,Keith,,,Benson,,Golden State Warriors,
1492,1973,Jerome,,,Dyson,,New Orleans Pelicans,
1493,1974,D.J.,,,Kennedy,,Cleveland Cavaliers,
1494,1975,Derrick,,,Byars,,San Antonio Spurs,
1495,1976,Xavier,,,Silas,,Philadelphia 76ers,
1496,1977,Diamon,,,Simpson,,Houston Rockets,
1497,1978,Jared,,,Sullinger,,Boston Celtics,
1498,1979,Kris,,,Joseph,,Boston Celtics,
1499,1981,Bernard,,,James,,Dallas Mavericks,
